Airlines,Altitude (feet),Altitude (meters),Bearing,City,Code,Country,Distance,East,Elev ft.,IATA,Kind,Lat,Lat (DMS),Latitude,Long,Long (DMS),Longitude,Name,Nearby Cities and Towns,North,Pop est,Region,South,Time zone (est),Title,West,What
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,830,,,8.72,,,6.58,,,Pako,,,5994,,,,,,city
,,,,,,Nigeria,,,967,,,8.52,,,4.45,,,Pakoyi,,,60830,,,,,,city
,,,,,,Nigeria,,,997,,,7.75,,,4.25,,,Paku,,,5719,,,,,,city
,,,,,,Nigeria,,,830,,,7.63,,,3.23,,,Pakua,,,7450,,,,,,city
,,,,,,Nigeria,,,1040,,,8.27,,,4.40,,,Pakuta,,,10626,,,,,,city
,,,,,,Nigeria,,,242,,,7.28,,,3.35,,,Pala,,,4870,,,,,,city
,,,,,,Nigeria,,,1669,,,8.28,,,5.03,,,Pama,,,12045,,,,,,city
,,,,,,Nigeria,,,1669,,,8.28,,,5.03,,,Pamo,,,12045,,,,,,city
,,,,,,Nigeria,,,902,,,9.98,,,11.45,,,Panda,,,14755,,,,,,city
,,,,,,Nigeria,,,1190,,,8.07,,,4.28,,,Panda,,,42107,,,,,,city
,,,,,,Nigeria,,,830,,,8.80,,,6.78,,,Pandagi,,,5055,,,,,,city
,,,,,,Nigeria,,,830,,,8.80,,,6.78,,,Pandaji,,,5055,,,,,,city
,,,,,,Nigeria,,,830,,,8.57,,,6.85,,,Pandaji,,,5583,,,,,,city
,,,,,,Nigeria,,,830,,,8.57,,,6.85,,,Pandegi,,,5583,,,,,,city
,,,,,,Nigeria,,,1046,,,9.92,,,10.75,,,Pangurum,,,4984,,,,,,city
,,,,,,Nigeria,,,118,,,6.47,,,2.87,,,Panko,,,11835,,,,,,city
,,,,,,Nigeria,,,1669,,,8.70,,,4.08,,,Pankoko,,,5364,,,,,,city
,,,,,,Nigeria,,,1023,,,8.37,,,4.50,,,Panpaw,,,6546,,,,,,city
,,,,,,Nigeria,,,1023,,,8.37,,,4.50,,,Panpo,,,6546,,,,,,city
,,,,,,Nigeria,,,987,,,8.02,,,3.77,,,Panu,,,11648,,,,,,city
,,,,,,Nigeria,,,830,,,7.47,,,4.20,,,Panu,,,16379,,,,,,city
,,,,,,Nigeria,,,265,,,7.08,,,3.87,,,Panu,,,23124,,,,,,city
,,,,,,Nigeria,,,928,,,7.82,,,11.12,,,Panwai,,,894,,,,,,city
,,,,,,Nigeria,,,997,,,8.77,,,8.20,,,Panwasa,,,6556,,,,,,city
,,,,,,Nigeria,,,967,,,7.75,,,4.08,,,Papa,,,6793,,,,,,city
,,,,,,Nigeria,,,830,,,7.47,,,4.18,,,Papa,,,16441,,,,,,city
,,,,,,Nigeria,,,830,,,7.23,,,3.48,,,Papa,,,2980,,,,,,city
,,,,,,Nigeria,,,830,,,7.20,,,3.48,,,Papa,,,4662,,,,,,city
,,,,,,Nigeria,,,246,,,7.08,,,3.40,,,Papa,,,57040,,,,,,city
,,,,,,Nigeria,,,305,,,7.05,,,4.05,,,Papa Bale,,,4415,,,,,,city
,,,,,,Nigeria,,,830,,,7.50,,,3.75,,,Papa Ige,,,9541,,,,,,city
,,,,,,Nigeria,,,925,,,7.73,,,4.28,,,Papa Market,,,5073,,,,,,city
,,,,,,Nigeria,,,830,,,7.50,,,4.05,,,Para,,,13174,,,,,,city
,,,,,,Nigeria,,,177,,,6.63,,,3.55,,,Parafa,,,121861,,,,,,city
,,,,,,Nigeria,,,390,,,7.02,,,3.63,,,Paraga,,,18632,,,,,,city
,,,,,,Nigeria,,,2509,,,10.88,,,7.65,,,Parakwai,,,5122,,,,,,city
,,,,,,Nigeria,,,830,,,9.48,,,12.78,,,Parapila,,,5809,,,,,,city
,,,,,,Nigeria,,,830,,,9.18,,,12.72,,,Parda,,,5811,,,,,,city
,,,,,,Nigeria,,,3349,,,8.73,,,12.62,,,Pari Pandu,,,9035,,,,,,city
,,,,,,Nigeria,,,830,,,9.38,,,12.70,,,Pariya,,,5802,,,,,,city
,,,,,,Nigeria,,,1669,,,11.12,,,5.90,,,Paroka,,,6705,,,,,,city
,,,,,,Nigeria,,,1066,,,8.62,,,4.40,,,Pasa Lamba,,,6154,,,,,,city
,,,,,,Nigeria,,,830,,,9.55,,,12.45,,,Pasagida,,,4470,,,,,,city
,,,,,,Nigeria,,,980,,,9.27,,,11.77,,,Pasam,,,7748,,,,,,city
,,,,,,Nigeria,,,980,,,9.27,,,11.77,,,Pasam Dutse,,,7748,,,,,,city
,,,,,,Nigeria,,,357,,,10.92,,,4.68,,,Pasatulu,,,4211,,,,,,city
,,,,,,Nigeria,,,173,,,9.03,,,5.22,,,Pashaka,,,6020,,,,,,city
,,,,,,Nigeria,,,121,,,6.45,,,2.72,,,Pashi,,,40411,,,,,,city
,,,,,,Nigeria,,,121,,,6.45,,,2.72,,,Pasi,,,40411,,,,,,city
,,,,,,Nigeria,,,377,,,8.95,,,6.13,,,Pata Nbudo,,,9316,,,,,,city
,,,,,,Nigeria,,,997,,,8.47,,,5.02,,,Patako,,,4023,,,,,,city
,,,,,,Nigeria,,,242,,,7.00,,,3.18,,,Pataleri,,,13112,,,,,,city
,,,,,,Nigeria,,,830,,,7.53,,,4.08,,,Patere,,,13579,,,,,,city
,,,,,,Nigeria,,,892,,,8.92,,,4.92,,,Patiko,,,4023,,,,,,city
,,,,,,Nigeria,,,1210,,,8.17,,,4.33,,,Patiko,,,52392,,,,,,city
,,,,,,Nigeria,,,1184,,,7.92,,,4.17,,,Pawntola,,,5051,,,,,,city
,,,,,,Nigeria,,,830,,,7.35,,,3.03,,,Paya,,,11330,,,,,,city
,,,,,,Nigeria,,,1669,,,8.85,,,12.65,,,Paza Baba,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,7.47,,,4.02,,,Peiye,,,59386,,,,,,city
,,,,,,Nigeria,,,1003,,,8.40,,,4.28,,,Pekan,,,6532,,,,,,city
,,,,,,Nigeria,,,997,,,8.00,,,4.15,,,Pele,,,6766,,,,,,city
,,,,,,Nigeria,,,830,,,8.55,,,6.63,,,Pelemi,,,4917,,,,,,city
,,,,,,Nigeria,,,1000,,,8.12,,,3.95,,,Peletu,,,13112,,,,,,city
,,,,,,Nigeria,,,1154,,,10.48,,,12.55,,,Pella,,,9993,,,,,,city
,,,,,,Nigeria,,,1669,,,9.87,,,12.43,,,Pella,,,4470,,,,,,city
,,,,,,Nigeria,,,1000,,,8.58,,,4.83,,,Pepele,,,9976,,,,,,city
,,,,,,Nigeria,,,830,,,7.55,,,4.28,,,Pere,,,14360,,,,,,city
,,,,,,Nigeria,,,830,,,8.03,,,8.78,,,Peregh,,,7475,,,,,,city
,,,,,,Nigeria,,,1669,,,8.45,,,12.15,,,Peshi,,,4754,,,,,,city
,,,,,,Nigeria,,,1669,,,8.92,,,3.18,,,Petawbu,,,2086,,,,,,city
,,,,,,Nigeria,,,1200,,,8.88,,,3.18,,,Peteko,,,2086,,,,,,city
,,,,,,Nigeria,,,1200,,,8.88,,,3.18,,,Petoko,,,2086,,,,,,city
,,,,,,Nigeria,,,1669,,,8.92,,,3.18,,,Petoko Titun,,,2086,,,,,,city
,,,,,,Nigeria,,,997,,,12.48,,,4.97,,,Pilia,,,12368,,,,,,city
,,,,,,Nigeria,,,118,,,6.50,,,2.85,,,Pinle,,,18412,,,,,,city
,,,,,,Nigeria,,,1669,,,8.98,,,3.17,,,Pira,,,2086,,,,,,city
,,,,,,Nigeria,,,1669,,,8.97,,,3.17,,,Pira,,,2086,,,,,,city
,,,,,,Nigeria,,,1909,,,9.78,,,12.32,,,Pirambi,,,4470,,,,,,city
,,,,,,Nigeria,,,1909,,,9.78,,,12.32,,,Pirrambi,,,4470,,,,,,city
,,,,,,Nigeria,,,830,,,10.77,,,4.65,,,Pissa,,,5123,,,,,,city
,,,,,,Nigeria,,,830,,,8.70,,,5.65,,,Podoge,,,4172,,,,,,city
,,,,,,Nigeria,,,830,,,9.73,,,5.03,,,Poji,,,2831,,,,,,city
,,,,,,Nigeria,,,173,,,6.90,,,2.97,,,Pokoto,,,23801,,,,,,city
,,,,,,Nigeria,,,1669,,,9.93,,,11.27,,,Pokwanli,,,15951,,,,,,city
,,,,,,Nigeria,,,1669,,,9.92,,,11.18,,,Pokwanli,,,16539,,,,,,city
,,,,,,Nigeria,,,1669,,,9.87,,,11.17,,,Polapindi,,,16539,,,,,,city
,,,,,,Nigeria,,,1122,,,9.63,,,12.23,,,Pongno,,,5861,,,,,,city
,,,,,,Nigeria,,,242,,,7.12,,,3.20,,,Ponkuku,,,13112,,,,,,city
,,,,,,Nigeria,,,1669,,,8.82,,,4.22,,,Ponpola,,,4516,,,,,,city
,,,,,,Nigeria,,,1062,,,8.60,,,4.42,,,Ponpola,,,6165,,,,,,city
,,,,,,Nigeria,,,1184,,,7.92,,,4.17,,,Pontela,,,5051,,,,,,city
,,,,,,Nigeria,,,2070,,,9.70,,,11.35,,,Popandi,,,14368,,,,,,city
,,,,,,Nigeria,,,1007,,,8.88,,,4.35,,,Popo,,,4321,,,,,,city
,,,,,,Nigeria,,,997,,,8.82,,,4.37,,,Popo,,,4321,,,,,,city
,,,,,,Nigeria,,,1669,,,8.63,,,4.02,,,Popo,,,5553,,,,,,city
,,,,,,Nigeria,,,1010,,,8.58,,,4.20,,,Popo,,,6502,,,,,,city
,,,,,,Nigeria,,,1669,,,8.55,,,4.03,,,Popo,,,6973,,,,,,city
,,,,,,Nigeria,,,1000,,,8.42,,,4.35,,,Popo,,,6419,,,,,,city
,,,,,,Nigeria,,,951,,,9.65,,,12.28,,,Popor,,,4740,,,,,,city
,,,,,,Nigeria,,,1669,,,8.05,,,4.38,,,Poro,,,14002,,,,,,city
,,,,,,Nigeria,,,830,,,8.25,,,6.92,,,Porose,,,7255,,,,,,city
,,,,,,Nigeria,,,830,,,9.72,,,12.77,,,Poroto,,,4470,,,,,,city
,,,,,,Nigeria,,,830,,,7.30,,,4.48,,,Poso,,,18046,,,,,,city
,,,,,,Nigeria,,,118,,,6.48,,,2.97,,,Pota,,,14598,,,,,,city
,,,,,,Nigeria,,,246,,,6.92,,,3.53,,,Potoki,,,12398,,,,,,city
,,,,,,Nigeria,,,830,,,8.78,,,5.25,,,Potoro,,,4126,,,,,,city
,,,,,,Nigeria,,,1122,,,9.63,,,12.23,,,Pounou,,,5861,,,,,,city
,,,,,,Nigeria,,,830,,,9.30,,,12.83,,,Pugjere,,,5811,,,,,,city
,,,,,,Nigeria,,,1669,,,9.05,,,11.60,,,Pupule,,,3874,,,,,,city
,,,,,,Nigeria,,,1669,,,8.97,,,3.17,,,Pura,,,2086,,,,,,city
,,,,,,Nigeria,,,1909,,,9.78,,,12.32,,,Purambe,,,4470,,,,,,city
,,,,,,Nigeria,,,830,,,9.93,,,11.98,,,Purokayo,,,9168,,,,,,city
,,,,,,Nigeria,,,347,,,9.43,,,5.10,,,Purti,,,3667,,,,,,city
,,,,,,Nigeria,,,1702,,,9.85,,,11.68,,,Putoki,,,11473,,,,,,city
,,,,,,Nigeria,,,1669,,,9.83,,,10.92,,,Putuk,,,6631,,,,,,city
,,,,,,Nigeria,,,1916,,,9.02,,,11.72,,,Pwana,,,9531,,,,,,city
,,,,,,Nigeria,,,1876,,,10.38,,,7.02,,,Pyapei,,,338,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,206,,,9.20,,,5.03,,,Raba,,,5718,,,,,,city
,,,,,,Nigeria,,,206,,,9.20,,,5.03,,,Rabba,,,5718,,,,,,city
,,,,,,Nigeria,,,370,,,8.75,,,5.67,,,Raen,,,4159,,,,,,city
,,,,,,Nigeria,,,2509,,,10.75,,,7.00,,,Rafin Bado,,,3439,,,,,,city
,,,,,,Nigeria,,,905,,,8.68,,,8.55,,,Rafin Barci,,,4819,,,,,,city
,,,,,,Nigeria,,,830,,,12.10,,,4.23,,,Rafin Baura,,,13101,,,,,,city
,,,,,,Nigeria,,,905,,,12.58,,,5.47,,,Rafin Buda,,,9356,,,,,,city
,,,,,,Nigeria,,,915,,,13.10,,,5.90,,,Rafin Daji,,,8844,,,,,,city
,,,,,,Nigeria,,,830,,,8.48,,,8.03,,,Rafin Gabas,,,3874,,,,,,city
,,,,,,Nigeria,,,2083,,,10.60,,,7.45,,,Rafin Kura,,,290151,,,,,,city
,,,,,,Nigeria,,,1948,,,11.00,,,7.32,,,Rafin Taba,,,12963,,,,,,city
,,,,,,Nigeria,,,830,,,11.47,,,4.03,,,Rahayel,,,4239,,,,,,city
,,,,,,Nigeria,,,1069,,,8.20,,,3.60,,,Raji,,,0,,,,,,city
,,,,,,Nigeria,,,830,,,7.32,,,3.03,,,Raji,,,11609,,,,,,city
,,,,,,Nigeria,,,1863,,,8.80,,,12.55,,,Rajiya,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,7.33,,,3.55,,,Raka,,,2980,,,,,,city
,,,,,,Nigeria,,,830,,,8.17,,,6.77,,,Rakpaku,,,7268,,,,,,city
,,,,,,Nigeria,,,941,,,12.33,,,4.70,,,Rakuma,,,8046,,,,,,city
,,,,,,Nigeria,,,830,,,12.45,,,3.87,,,Ramba,,,4172,,,,,,city
,,,,,,Nigeria,,,830,,,8.87,,,6.53,,,Rani,,,6705,,,,,,city
,,,,,,Nigeria,,,249,,,8.87,,,5.82,,,Rani,,,7450,,,,,,city
,,,,,,Nigeria,,,370,,,8.75,,,5.67,,,Rani,,,4159,,,,,,city
,,,,,,Nigeria,,,1994,,,11.47,,,5.95,,,Ranko,,,4946,,,,,,city
,,,,,,Nigeria,,,830,,,13.02,,,5.60,,,Rara,,,6423,,,,,,city
,,,,,,Nigeria,,,2034,,,11.60,,,7.48,,,Rashidu,,,22201,,,,,,city
,,,,,,Nigeria,,,118,,,6.92,,,2.85,,,Refurefu,,,10281,,,,,,city
,,,,,,Nigeria,,,121,,,6.93,,,2.87,,,Refurefu Egbebi,,,10281,,,,,,city
,,,,,,Nigeria,,,1230,,,9.90,,,11.65,,,Reme,,,11473,,,,,,city
,,,,,,Nigeria,,,1230,,,9.90,,,11.65,,,Remi,,,11473,,,,,,city
,,,,,,Nigeria,,,830,,,12.92,,,4.07,,,Rendema,,,5536,,,,,,city
,,,,,,Nigeria,,,830,,,9.30,,,12.72,,,Ribadu,,,5811,,,,,,city
,,,,,,Nigeria,,,1965,,,12.18,,,6.77,,,Ribe,,,26145,,,,,,city
,,,,,,Nigeria,,,830,,,8.37,,,9.12,,,Ribi,,,5820,,,,,,city
,,,,,,Nigeria,,,830,,,9.92,,,12.07,,,Ribiribi,,,5215,,,,,,city
,,,,,,Nigeria,,,416,,,7.15,,,4.03,,,Ricket,,,27920,,,,,,city
,,,,,,Nigeria,,,1669,,,8.98,,,8.58,,,Rifi,,,13699,,,,,,city
,,,,,,Nigeria,,,2089,,,9.98,,,12.33,,,Riji,,,5032,,,,,,city
,,,,,,Nigeria,,,830,,,8.38,,,6.87,,,Rijia,,,6467,,,,,,city
,,,,,,Nigeria,,,1669,,,13.49,,,8.20,,,Rijia Sodey,,,12460,,,,,,city
,,,,,,Nigeria,,,2007,,,10.85,,,7.25,,,Rikau,,,12789,,,,,,city
,,,,,,Nigeria,,,830,,,11.55,,,4.37,,,Rinaiyi,,,11920,,,,,,city
,,,,,,Nigeria,,,830,,,9.57,,,11.77,,,Ringange,,,7748,,,,,,city
,,,,,,Nigeria,,,875,,,8.65,,,8.23,,,Riri,,,7339,,,,,,city
,,,,,,Nigeria,,,2509,,,10.97,,,7.18,,,Riuka,,,8469,,,,,,city
,,,,,,Nigeria,,,1889,,,8.37,,,12.17,,,River Kordo,,,4146,,,,,,city
,,,,,,Nigeria,,,830,,,9.58,,,5.33,,,Robizhi,,,6584,,,,,,city
,,,,,,Nigeria,,,239,,,7.33,,,3.17,,,Rodeye,,,9620,,,,,,city
,,,,,,Nigeria,,,380,,,8.65,,,5.92,,,Rodun,,,4172,,,,,,city
,,,,,,Nigeria,,,830,,,7.43,,,4.42,,,Rogbo Rogbo,,,16083,,,,,,city
,,,,,,Nigeria,,,367,,,7.37,,,3.25,,,Rogbodo,,,16337,,,,,,city
,,,,,,Nigeria,,,380,,,8.65,,,5.92,,,Rogun,,,4172,,,,,,city
,,,,,,Nigeria,,,997,,,8.52,,,4.23,,,Romi,,,6515,,,,,,city
,,,,,,Nigeria,,,997,,,9.70,,,12.45,,,Romo,,,4470,,,,,,city
,,,,,,Nigeria,,,1669,,,9.72,,,12.33,,,Ronga,,,4470,,,,,,city
,,,,,,Nigeria,,,121,,,6.42,,,2.78,,,Ropoji,,,12371,,,,,,city
,,,,,,Nigeria,,,5255,,,7.02,,,11.23,,,Rorel Burle,,,3874,,,,,,city
,,,,,,Nigeria,,,830,,,8.12,,,9.22,,,Rpaureh,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,11.30,,,4.35,,,Ruan Kiria,,,8136,,,,,,city
,,,,,,Nigeria,,,994,,,10.05,,,6.37,,,Rubu,,,4989,,,,,,city
,,,,,,Nigeria,,,997,,,8.47,,,4.40,,,Rufai,,,6407,,,,,,city
,,,,,,Nigeria,,,830,,,8.37,,,9.12,,,Rufai,,,5820,,,,,,city
,,,,,,Nigeria,,,830,,,9.23,,,12.52,,,Rugange,,,79551,,,,,,city
,,,,,,Nigeria,,,990,,,12.47,,,4.82,,,Rugar Shaudu,,,11893,,,,,,city
,,,,,,Nigeria,,,990,,,12.47,,,4.82,,,Ruggar Shaudu,,,11893,,,,,,city
,,,,,,Nigeria,,,954,,,12.85,,,5.30,,,Rujin Magaji,,,18357,,,,,,city
,,,,,,Nigeria,,,830,,,9.50,,,12.93,,,Rumde,,,5487,,,,,,city
,,,,,,Nigeria,,,830,,,9.35,,,12.70,,,Rumde,,,5811,,,,,,city
,,,,,,Nigeria,,,1177,,,4.83,,,6.92,,,Rumechie,,,93960,,,,,,city
,,,,,,Nigeria,,,830,,,9.23,,,12.72,,,Rumnde,,,5811,,,,,,city
,,,,,,Nigeria,,,830,,,9.18,,,12.53,,,Rumnde Waziri,,,52858,,,,,,city
,,,,,,Nigeria,,,830,,,9.77,,,12.72,,,Rumo Daude,,,4470,,,,,,city
,,,,,,Nigeria,,,997,,,10.08,,,6.77,,,Rumpa,,,4321,,,,,,city
,,,,,,Nigeria,,,862,,,9.70,,,12.55,,,Rundu,,,4470,,,,,,city
,,,,,,Nigeria,,,2053,,,10.73,,,7.48,,,Runji,,,2831,,,,,,city
,,,,,,Nigeria,,,830,,,8.43,,,8.22,,,Rutu,,,5175,,,,,,city
,,,,,,Nigeria,,,830,,,8.83,,,6.85,,,Ruwaza,,,5609,,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,830,,,8.30,,,11.03,,,Saadu,,,3576,,,,,,city
,,,,,,Nigeria,,,830,,,8.33,,,9.12,,,Saar,,,5811,,,,,,city
,,,,,,Nigeria,,,1958,,,8.33,,,11.12,,,Sababbin Samari,,,3576,,,,,,city
,,,,,,Nigeria,,,830,,,8.77,,,5.23,,,Sabagina,,,4137,,,,,,city
,,,,,,Nigeria,,,830,,,12.43,,,4.02,,,Sabana,,,7474,,,,,,city
,,,,,,Nigeria,,,1003,,,8.77,,,4.30,,,Sabani,,,4321,,,,,,city
,,,,,,Nigeria,,,1161,,,8.30,,,3.55,,,Sabata,,,0,,,,,,city
,,,,,,Nigeria,,,1154,,,8.59,,,7.45,,,Sabe,,,7059,,,,,,city
,,,,,,Nigeria,,,1046,,,8.43,,,3.40,,,Sabe,,,4321,,,,,,city
,,,,,,Nigeria,,,2014,,,8.25,,,12.12,,,Sabere,,,4172,,,,,,city
,,,,,,Nigeria,,,3349,,,7.03,,,11.58,,,Sabere,,,3669,,,,,,city
,,,,,,Nigeria,,,830,,,9.57,,,12.07,,,Sabewa,,,8001,,,,,,city
,,,,,,Nigeria,,,232,,,7.17,,,3.32,,,Sabo,,,308037,,,,,,city
,,,,,,Nigeria,,,229,,,6.97,,,3.90,,,Sabo,,,4259,,,,,,city
,,,,,,Nigeria,,,830,,,9.48,,,11.53,,,Sabolayi Gayakan,,,7463,,,,,,city
,,,,,,Nigeria,,,964,,,12.47,,,4.77,,,Sabon Birni,,,26080,,,,,,city
,,,,,,Nigeria,,,2050,,,10.98,,,7.58,,,Sabon Birni,,,38793,,,,,,city
,,,,,,Nigeria,,,830,,,8.52,,,8.62,,,Sabon Dali,,,12604,,,,,,city
,,,,,,Nigeria,,,997,,,13.52,,,5.98,,,Sabon Gari,,,12839,,,,,,city
,,,,,,Nigeria,,,830,,,12.50,,,4.10,,,Sabon Gari,,,7642,,,,,,city
,,,,,,Nigeria,,,1971,,,10.60,,,7.30,,,Sabon Gari,,,2859,,,,,,city
,,,,,,Nigeria,,,1732,,,9.98,,,10.20,,,Sabon Gari,,,5218,,,,,,city
,,,,,,Nigeria,,,830,,,9.45,,,11.43,,,Sabon Gari,,,4034,,,,,,city
,,,,,,Nigeria,,,1893,,,7.95,,,11.92,,,Sabon Gari,,,4172,,,,,,city
,,,,,,Nigeria,,,1998,,,12.26,,,7.85,,,Sabon Gari Garu,,,21815,,,,,,city
,,,,,,Nigeria,,,1669,,,8.43,,,11.48,,,Sabon Gari N'Dakka,,,3576,,,,,,city
,,,,,,Nigeria,,,1669,,,8.43,,,11.48,,,Sabon Gari NâDakka,,,3576,,,,,,city
,,,,,,Nigeria,,,2014,,,10.58,,,7.42,,,Sabon Gida,,,382390,,,,,,city
,,,,,,Nigeria,,,1669,,,9.95,,,12.55,,,Sabon Gida,,,4727,,,,,,city
,,,,,,Nigeria,,,997,,,9.32,,,10.43,,,Sabon Gida,,,3326,,,,,,city
,,,,,,Nigeria,,,830,,,8.87,,,6.87,,,Sabon Gida,,,5601,,,,,,city
,,,,,,Nigeria,,,830,,,8.53,,,8.68,,,Sabon Gida,,,12593,,,,,,city
,,,,,,Nigeria,,,856,,,7.82,,,11.05,,,Sabon Gida,,,1296,,,,,,city
,,,,,,Nigeria,,,1669,,,9.90,,,11.10,,,Sabon Layi,,,16247,,,,,,city
,,,,,,Nigeria,,,2007,,,8.48,,,12.03,,,Sabon Layi,,,7165,,,,,,city
,,,,,,Nigeria,,,1735,,,8.45,,,12.10,,,Sabon Layi,,,6203,,,,,,city
,,,,,,Nigeria,,,1751,,,9.73,,,11.77,,,Sabon Layi Jessu,,,11522,,,,,,city
,,,,,,Nigeria,,,1669,,,11.48,,,10.63,,,Sabon Riga,,,14834,,,,,,city
,,,,,,Nigeria,,,830,,,12.05,,,4.22,,,Sabon Sara,,,13018,,,,,,city
,,,,,,Nigeria,,,830,,,12.02,,,4.30,,,Sabongari,,,13108,,,,,,city
,,,,,,Nigeria,,,830,,,10.92,,,4.80,,,Sabongari,,,7455,,,,,,city
,,,,,,Nigeria,,,971,,,9.65,,,12.52,,,Sabongari,,,4470,,,,,,city
,,,,,,Nigeria,,,830,,,9.60,,,12.13,,,Sabongari,,,6702,,,,,,city
,,,,,,Nigeria,,,941,,,9.93,,,11.43,,,Sabonlayi Awak,,,14608,,,,,,city
,,,,,,Nigeria,,,1669,,,11.33,,,9.87,,,Sabuwar Gwaram,,,18089,,,,,,city
,,,,,,Nigeria,,,879,,,9.20,,,10.78,,,Sabuwar Yamma,,,4023,,,,,,city
,,,,,,Nigeria,,,1072,,,8.23,,,4.48,,,Sadadi,,,8650,,,,,,city
,,,,,,Nigeria,,,997,,,7.82,,,4.17,,,Sade,,,5356,,,,,,city
,,,,,,Nigeria,,,1669,,,8.03,,,4.52,,,Sadiwin,,,20960,,,,,,city
,,,,,,Nigeria,,,948,,,7.93,,,3.93,,,Sado,,,21767,,,,,,city
,,,,,,Nigeria,,,830,,,7.25,,,3.57,,,Sadu,,,2980,,,,,,city
,,,,,,Nigeria,,,987,,,12.20,,,14.48,,,Saduguma,,,0,,,,,,city
,,,,,,Nigeria,,,830,,,8.92,,,6.53,,,Saduko,,,6705,,,,,,city
,,,,,,Nigeria,,,853,,,13.65,,,4.43,,,Sadura,,,3029,,,,,,city
,,,,,,Nigeria,,,246,,,7.37,,,2.90,,,Safara,,,10132,,,,,,city
,,,,,,Nigeria,,,1010,,,8.70,,,4.47,,,Safari,,,4321,,,,,,city
,,,,,,Nigeria,,,830,,,7.33,,,4.30,,,Sagba,,,27989,,,,,,city
,,,,,,Nigeria,,,830,,,7.55,,,4.02,,,Sagbe,,,13096,,,,,,city
,,,,,,Nigeria,,,830,,,8.70,,,5.15,,,Sagbe Ogede,,,4119,,,,,,city
,,,,,,Nigeria,,,856,,,13.07,,,5.73,,,Sagge,,,6109,,,,,,city
,,,,,,Nigeria,,,830,,,13.07,,,4.69,,,Sagi,,,11825,,,,,,city
,,,,,,Nigeria,,,1669,,,11.20,,,10.15,,,Sagi,,,18247,,,,,,city
,,,,,,Nigeria,,,830,,,7.37,,,4.47,,,Sagi,,,16167,,,,,,city
,,,,,,Nigeria,,,997,,,8.62,,,5.10,,,Sagiye,,,4023,,,,,,city
,,,,,,Nigeria,,,127,,,6.92,,,2.92,,,Sagotumo,,,11679,,,,,,city
,,,,,,Nigeria,,,400,,,8.70,,,6.42,,,Sagwo,,,6706,,,,,,city
,,,,,,Nigeria,,,387,,,8.85,,,6.23,,,Saji,,,9536,,,,,,city
,,,,,,Nigeria,,,830,,,7.52,,,3.50,,,Saka,,,11143,,,,,,city
,,,,,,Nigeria,,,1108,,,8.28,,,4.53,,,Sakama,,,6408,,,,,,city
,,,,,,Nigeria,,,2660,,,8.32,,,12.07,,,Sakamidere,,,4172,,,,,,city
,,,,,,Nigeria,,,984,,,12.50,,,4.98,,,Sakanaw,,,13254,,,,,,city
,,,,,,Nigeria,,,830,,,7.37,,,2.77,,,Sakara,,,8449,,,,,,city
,,,,,,Nigeria,,,2552,,,8.93,,,12.55,,,Sakdi,,,6449,,,,,,city
,,,,,,Nigeria,,,2509,,,8.88,,,12.77,,,Sakdi,,,5306,,,,,,city
,,,,,,Nigeria,,,830,,,8.40,,,6.72,,,Sakka,,,4917,,,,,,city
,,,,,,Nigeria,,,1669,,,8.25,,,11.38,,,Sakpan,,,3576,,,,,,city
,,,,,,Nigeria,,,830,,,8.95,,,5.03,,,Sakpata,,,4023,,,,,,city
,,,,,,Nigeria,,,1669,,,11.53,,,9.17,,,Sakwaya,,,24284,,,,,,city
,,,,,,Nigeria,,,997,,,12.52,,,4.83,,,Sala,,,10807,,,,,,city
,,,,,,Nigeria,,,830,,,7.38,,,2.97,,,Sala,,,10222,,,,,,city
,,,,,,Nigeria,,,236,,,7.22,,,2.97,,,Sala Orile,,,10280,,,,,,city
,,,,,,Nigeria,,,170,,,6.67,,,3.63,,,Salabaw,,,14517,,,,,,city
,,,,,,Nigeria,,,170,,,6.67,,,3.63,,,Salabo,,,14517,,,,,,city
,,,,,,Nigeria,,,1076,,,8.82,,,4.32,,,Salako,,,4321,,,,,,city
,,,,,,Nigeria,,,830,,,7.40,,,4.45,,,Salako,,,16092,,,,,,city
,,,,,,Nigeria,,,830,,,7.28,,,3.53,,,Salalu,,,2980,,,,,,city
,,,,,,Nigeria,,,1669,,,7.58,,,11.58,,,Salama,,,894,,,,,,city
,,,,,,Nigeria,,,830,,,7.45,,,3.33,,,Salami,,,32214,,,,,,city
,,,,,,Nigeria,,,830,,,7.30,,,4.45,,,Salami,,,16892,,,,,,city
,,,,,,Nigeria,,,1079,,,9.63,,,12.45,,,Salasa,,,4470,,,,,,city
